Obs,Sim1,Sim2,Sim3,Sim4,Sim5,Sim6,Sim7,Sim8,Sim9,Sim10,Sim11,Sim12,Sim13,Sim14,Sim15,Sim16,Sim17,Sim18,Sim19,Sim20
5.31949955,3.501121,3.6841776,3.8621237,4.0478163,4.0486007,4.083704,3.8700387,4.175802,5.1677146,5.5815578,4.4877324,3.7512069,5.89808,6.0449643,3.5803177,3.5589242,3.7819102,4.848061,4.868548,3.6816387
4.96548732,3.4102573,3.397173,3.770773,3.7854433,3.9860373,3.9127421,3.6752205,4.036753,4.9478908,5.516918,4.4344707,3.7147808,5.694844,5.6549354,3.3896458,3.5031102,3.6677182,4.7935166,4.738582,3.6220179
4.667371759,3.35186,3.1906765,3.7058015,3.5619657,3.9490435,3.7669663,3.5034745,3.9274774,4.7475195,5.455214,4.390578,3.6893108,5.5060143,5.3054786,3.236584,3.4590242,3.5677283,4.744023,4.644058,3.5903192
4.508997867,3.2892137,2.9944391,3.6341906,3.3719015,3.900412,3.635226,3.3507385,3.8370366,4.563805,5.395346,4.350387,3.670798,5.3283744,4.9900894,3.1078167,3.4233637,3.480166,4.6957912,4.549819,3.5511262
4.527630089,3.2314897,2.80738,3.5670562,3.2037096,3.8443706,3.5042503,3.2097592,3.7411633,4.3892064,5.335783,4.301241,3.6451612,5.1541553,4.7000785,2.985073,3.3872716,3.3969114,4.6402807,4.4343805,3.5045931
4.490365644,3.3133056,2.7357767,3.7165904,3.0774777,3.8193328,3.4207387,3.0944169,3.6795754,4.231129,5.2811537,4.2582784,3.7271612,5.0014725,4.4413724,2.9002626,3.3675313,3.325692,4.5922966,4.3596277,3.5107572
5.338131772,3.4643993,2.7700083,3.7061687,3.0347047,3.8132582,3.4352548,3.0335696,3.6869512,4.102761,5.2380786,4.227929,3.9579456,4.890675,4.2190704,2.9061549,3.388175,3.2706144,4.5595527,4.3291183,3.5613465
4.490365644,3.4167116,2.7013326,3.463593,3.0363607,3.7833073,3.433733,2.9978929,3.6946347,4.003885,5.1936255,4.200556,3.9679296,4.790061,4.0240865,2.9388173,3.409179,3.224788,4.5313406,4.280649,3.5466247
3.996611746,3.2898407,2.552106,3.3179417,3.0117009,3.7346516,3.3520072,2.9402385,3.6507392,3.908792,5.138584,4.156784,3.825148,4.6704545,3.8328762,2.901509,3.3998852,3.1777408,4.490061,4.186568,3.4873054
3.735760629,3.3449423,2.5505285,3.5258124,3.0078547,3.7211373,3.3075206,2.899677,3.612544,3.8334913,5.1000175,4.1060677,3.823173,4.5627275,3.6868465,2.8515263,3.388131,3.1374862,4.456767,4.1307735,3.4890304
4.89095843,3.638539,2.730034,3.7896214,3.0945423,3.742308,3.4082055,2.9233665,3.6543343,3.7918842,5.085587,4.0775723,4.1468363,4.506716,3.8408046,2.9520042,3.4242527,3.1110094,4.4429107,4.1379538,3.5852096
8.608086837,4.3957086,3.2282898,10.795813,3.349881,3.8313985,3.738751,3.053591,3.821422,3.8038461,5.111469,4.083547,4.872879,4.5344954,4.5233407,3.2838912,3.5449576,3.1029367,4.4625163,4.237452,3.840015
13.78784472,5.740455,6.040812,17.264753,3.9254045,4.031817,4.5071383,3.5211167,4.2260566,3.8897922,5.234591,4.1549473,6.2275243,4.7526636,6.124289,4.0157695,3.841337,3.1246161,4.5470977,4.5304585,4.341289
6.912554581,6.4996877,8.016472,9.914985,4.6678357,4.1918554,5.241567,4.5415473,4.6635313,4.0534153,5.493551,4.276412,6.750001,5.1538353,7.699149,4.875357,4.1789336,3.164358,4.6732116,4.8348556,4.617396
5.552402332,5.759592,7.1378527,4.477012,5.1973696,4.206119,5.3945103,5.1009927,4.8641534,4.234162,5.4499607,4.381048,6.0831027,5.367826,8.313326,5.348945,4.3532863,3.19743,4.7674303,4.9294634,4.5045733
4.984119543,5.0415373,6.117312,3.7528675,5.361717,4.158241,5.1140146,5.1491413,4.823332,4.343298,5.3865075,4.4189043,5.269751,5.367432,8.170662,5.3380156,4.3530173,3.2093916,4.7858887,4.838393,4.296487
4.760532872,4.5705075,5.4323406,3.7007313,5.377626,4.176042,4.8460827,5.010383,4.7028074,4.435014,5.3728204,4.451046,4.7618814,5.2957325,7.6993484,5.19595,4.2826133,3.2148154,4.8036113,4.8173084,4.1902
9.20431796,4.6840415,5.167421,7.374345,5.3555827,4.223635,4.738537,4.837482,4.6164083,4.51098,5.3936806,4.487721,4.81488,5.2299047,7.3030596,5.0752115,4.2260575,3.2223513,4.8274727,4.851738,4.2282104
8.254074608,5.580618,6.584182,12.246624,5.543004,4.35802,5.088783,4.819685,4.7382,4.613743,5.4632244,4.5548916,5.69213,5.292939,7.6648164,5.2872114,4.3138943,3.2465718,4.891821,5.0320487,4.5143924
6.372220126,5.9020295,7.419235,7.387458,5.859723,4.4623694,5.473466,4.8915,4.922704,4.7594194,5.5132613,4.6491055,6.0299473,5.4470243,8.205666,5.6516185,4.4556684,3.2815616,4.9845195,5.22148,4.6524053
6.61443902,5.2741284,6.609187,4.019655,6.024042,4.454078,5.4651294,4.8665338,4.9620676,4.894615,5.5184965,4.723644,5.5601053,5.494275,8.212498,5.775528,4.503914,3.3093474,5.047288,5.2535453,4.5315995
5.608299,4.6798077,5.6931276,3.7642093,5.9018254,4.3603587,5.1365137,4.6882386,4.8363323,4.9395432,5.477324,4.7299,5.0085435,5.4047575,7.8166513,5.547877,4.443797,3.3153665,5.034385,5.1034603,4.325654
5.235654548,4.259745,5.003755,3.6865635,5.618832,4.3041596,4.768701,4.448641,4.638545,4.916594,5.4263787,4.6983633,4.616923,5.2563243,7.2685227,5.177258,4.331084,3.3054152,4.989781,4.949957,4.17713
5.002751766,3.9803095,4.5464354,3.6315122,5.337174,4.3045635,4.518664,4.235308,4.459689,4.883976,5.4002633,4.682561,4.3872995,5.11384,6.70178,4.8589916,4.2204294,3.2958155,4.9675407,4.9027104,4.1063175
4.881642319,3.7517815,4.1389756,3.5661108,5.0552583,4.2712,4.3139634,4.039929,4.301778,4.8353205,5.373215,4.6700573,4.249478,4.9747353,6.16636,4.5702357,4.121042,3.2868528,4.94704,4.8490343,4.0277963
4.741900649,3.6014898,3.7811422,3.5501735,4.7493773,4.2188582,4.1096234,3.847163,4.1440535,4.754081,5.329652,4.6367283,4.1721087,4.8275914,5.676642,4.2748966,4.0273266,3.2710302,4.9056783,4.742621,3.9483101
5.440608996,3.608244,3.606332,3.630168,4.493523,4.2136602,3.9962685,3.6935866,4.0389576,4.6662607,5.296117,4.611045,4.2266273,4.706507,5.2465215,4.0530796,3.9645152,3.259406,4.8747373,4.701003,3.9397335
4.835061762,3.6447039,3.5097241,3.5832777,4.316476,4.21315,3.9663324,3.593333,3.9939477,4.587954,5.271867,4.5961065,4.3446846,4.6181555,4.875731,3.9262598,3.938416,3.255352,4.856302,4.6899347,3.9504611
4.518313978,3.6312127,3.409118,3.5249443,4.192181,4.2064095,3.9451282,3.5256271,3.9696684,4.5230966,5.249867,4.584816,4.3791933,4.5423603,4.578346,3.849835,3.9260035,3.2560337,4.8423414,4.673451,3.9433692
4.723268427,3.6032872,3.327943,3.438249,4.106697,4.1972475,3.9274454,3.480016,3.9557981,4.4703546,5.230687,4.5739384,4.39482,4.474631,4.379152,3.8035893,3.9207623,3.2600732,4.8296585,4.6526523,3.9330845
4.248146751,3.4839723,3.17127,3.294672,4.019772,4.1617947,3.863776,3.4287515,3.9218895,4.418997,5.202578,4.5554385,4.3150334,4.3969975,4.165721,3.7373824,3.905197,3.2628803,4.8089533,4.5998716,3.8848507
4.238830639,3.4140627,2.9984946,3.3161774,3.893066,4.113732,3.7493443,3.3495138,3.8546996,4.347775,5.1596336,4.5180564,4.23977,4.299961,3.9344454,3.6166518,3.8733091,3.2575262,4.7689514,4.5052547,3.8303652
4.974803432,3.3864954,2.9528248,3.24998,3.7927315,4.082174,3.6769466,3.281433,3.804788,4.2739263,5.1250563,4.479748,4.2424974,4.214709,3.7316878,3.5165563,3.848901,3.2521403,4.731272,4.4405675,3.8052223
4.033876191,3.327473,2.890741,3.2409894,3.7099938,4.0376816,3.5810218,3.2050848,3.7385876,4.191242,5.092995,4.4323854,4.1766057,4.1222687,3.5478172,3.4012709,3.8156323,3.2415588,4.685665,4.3527927,3.7579093
4.127037304,3.3694742,2.8875768,3.2601347,3.656571,4.0279016,3.554701,3.1624546,3.7042317,4.12364,5.06675,4.393965,4.2102017,4.053217,3.4305613,3.3452768,3.7964528,3.2350483,4.6534095,4.3152466,3.7594378
3.856870076,3.3325994,2.8569365,3.1236386,3.6247094,4.0136175,3.5475862,3.144102,3.6869094,4.0753336,5.039832,4.3638062,4.1900296,3.997912,3.3519254,3.329388,3.784054,3.2333226,4.6306415,4.288579,3.7449255
3.605335071,3.2467964,2.7857654,3.044817,3.5863996,3.9907088,3.508293,3.1223235,3.6577663,4.0358815,5.009771,4.3349514,4.0962734,3.9378023,3.233602,3.3040311,3.7630136,3.2331433,4.6075826,4.249146,3.7095423
3.540122292,3.1990316,2.7288535,3.0363662,3.5381355,3.9666166,3.458316,3.0928156,3.6241167,3.996503,4.977897,4.30489,4.040409,3.8752398,3.0930483,3.264144,3.738368,3.2337613,4.581552,4.204975,3.6801777
3.363116178,3.16239,2.680293,3.0001318,3.48514,3.9414573,3.4100611,3.0591602,3.592586,3.9547503,4.94337,4.27323,4.0096207,3.8136845,2.9508572,3.2173805,3.7144928,3.2349906,4.553012,4.159463,3.6536071
4.779165094,3.4687393,2.793929,3.6172915,3.461683,3.941988,3.4336655,3.045554,3.5999582,3.9145117,4.921569,4.2436757,4.220389,3.7742867,2.955496,3.2106273,3.7131612,3.2393088,4.5276527,4.1393085,3.703609
12.66991136,4.0985055,3.203383,6.129828,3.625205,4.005864,3.7476296,3.151501,3.7649882,3.9126966,4.9369755,4.237405,4.907975,3.8325539,3.6570525,3.441196,3.8091712,3.2583146,4.535155,4.222375,3.904294
5.375396217,4.1555634,3.3398576,5.378457,3.9071398,4.0556674,4.057916,3.3127809,3.9523187,3.963839,4.9454756,4.2542405,5.087062,3.917854,4.4189525,3.7780883,3.927361,3.2858076,4.569848,4.3165636,3.990266
4.322675641,3.8187373,3.13671,3.0395472,4.100579,4.0392714,4.091869,3.3928561,4.0141406,4.0253873,4.930642,4.2660904,4.725405,3.934754,4.6487517,3.950127,3.972821,3.3073175,4.590428,4.3197007,3.9166715
3.977979523,3.5613935,2.9092333,2.9368134,4.130993,3.9979515,3.9500306,3.372015,3.9684649,4.045777,4.8982363,4.2497287,4.400532,3.8876748,4.535597,3.9132595,3.9531727,3.315085,4.573985,4.2442183,3.8252463
4.108405081,3.4134815,2.8198001,2.9343317,4.1143317,3.9955149,3.838212,3.330506,3.9016528,4.056519,4.8764358,4.234628,4.215287,3.831482,4.2932367,3.8402421,3.914818,3.319839,4.560113,4.215116,3.786768
3.922082855,3.296485,2.7497902,2.88549,4.07401,3.9875693,3.7542949,3.28394,3.8382118,4.0595345,4.8562937,4.222416,4.1075153,3.7763786,4.0161033,3.7591503,3.8746634,3.3246465,4.548003,4.1974354,3.7538533
3.782341186,3.170251,2.640526,2.8241377,3.9948766,3.9567297,3.6564538,3.2229724,3.7678058,4.04513,4.8275223,4.2038627,4.0106025,3.7135408,3.7404513,3.648933,3.830474,3.326809,4.527073,4.155244,3.703573
3.642599516,3.0506103,2.4850817,2.7657962,3.8559003,3.8976912,3.5207057,3.1372995,3.6729262,3.998974,4.7823772,4.164879,3.9210498,3.633163,3.4767153,3.4869182,3.7765,3.3190932,4.4847617,4.060864,3.6330457
3.540122292,3.019011,2.4020126,2.8238957,3.6937032,3.8565736,3.3977346,3.0459592,3.5765846,3.930425,4.733515,4.1152287,3.87795,3.5506344,3.2359724,3.3167472,3.722295,3.304576,4.434435,3.9725153,3.5891964
4.322675641,3.058901,2.4298573,2.8311965,3.5712693,3.845884,3.3475337,2.9798708,3.5246353,3.8611996,4.6950645,4.0752025,3.9183116,3.4923759,3.0306163,3.2020044,3.689083,3.294296,4.396537,3.9402373,3.5877523
3.81028952,3.2666466,2.5533605,3.1860871,3.5076063,3.8489187,3.3650408,2.9515767,3.5190794,3.802715,4.6724563,4.0457406,4.0576096,3.4616375,2.9169724,3.156981,3.680238,3.2904117,4.370464,3.93668,3.6227686
10.34088354,3.7931626,2.9392567,6.5376143,3.6000824,3.8983204,3.5897505,3.0323167,3.628385,3.7824476,4.6876917,4.036525,4.539207,3.5080755,3.3168018,3.3014495,3.739715,3.2992804,4.3703103,4.004389,3.7705047
9.502433521,4.0443892,3.2305155,6.1860065,3.8485913,3.9609427,3.9132917,3.2046907,3.8046265,3.8189156,4.713253,4.053135,4.869163,3.6093717,4.0479813,3.6111221,3.8463404,3.3198416,4.4002266,4.114816,3.899297
5.626931222,3.892962,3.2260728,3.464116,4.095538,3.9926026,4.068123,3.349492,3.9117448,3.8917658,4.7264705,4.0794106,4.7142897,3.676616,4.4323273,3.8660336,3.9162529,3.3414032,4.4347463,4.1838427,3.9050176
13.04255581,4.036936,3.3709195,7.2700953,4.3184285,4.0366883,4.178492,3.4716032,3.9842317,3.9796,4.760177,4.108308,4.716783,3.7293746,4.671932,4.0640917,3.9656641,3.3633654,4.467535,4.2492337,3.9587097
7.751004598,4.512053,4.5976176,9.857154,4.6199117,4.1219444,4.464979,3.6618643,4.1349254,4.089047,4.8213415,4.153988,5.1439176,3.84335,5.278134,4.3655596,4.065493,3.393353,4.5166984,4.3840733,4.130584
11.92462246,4.732688,5.702436,7.881535,4.9761972,4.2033167,4.7861443,3.894882,4.3167377,4.224649,4.8774037,4.2174234,5.411259,3.990741,5.984059,4.727521,4.1907487,3.4293375,4.581409,4.5363708,4.261259
10.89985022,4.728959,5.8891325,6.6369753,5.301571,4.2676516,4.9926934,4.0990953,4.4522004,4.377367,4.9278946,4.2866983,5.396368,4.116251,6.457299,5.030485,4.290986,3.4652612,4.6485305,4.6586823,4.31941
9.78191686,4.6676407,5.8469996,5.6560097,5.5721664,4.3244734,5.121796,4.2637696,4.5443335,4.536203,4.9804325,4.356305,5.3306203,4.217266,6.7294955,5.260165,4.3644524,3.4996183,4.7132707,4.761947,4.3564157
10.62036688,4.3973894,5.4019184,3.9828885,5.7487073,4.356215,5.1364703,4.364627,4.5732207,4.6879287,5.0196958,4.4183817,5.104113,4.274716,6.733398,5.3765354,4.3967133,3.5295928,4.7677193,4.8263907,4.3285155
8.505609613,4.0017715,4.851192,3.2389004,5.763425,4.3325458,4.985005,4.36037,4.5125146,4.7989116,5.039563,4.4558697,4.7501307,4.262972,6.434405,5.3077464,4.3713737,3.549696,4.7929497,4.8101397,4.225083
8.263390719,3.663777,4.294871,3.1409762,5.573141,4.2556143,4.6975555,4.241512,4.371539,4.8227344,5.038226,4.4446564,4.4569907,4.182187,5.98778,5.032117,4.297127,3.5521367,4.7668824,4.684592,4.087834
7.415624591,3.4079292,3.843635,3.0737603,5.260995,4.1805243,4.3933105,4.0672846,4.194522,4.77578,5.003514,4.400244,4.2411885,4.0680814,5.5105157,4.6675673,4.1990647,3.5396545,4.71272,4.535937,3.9683592
6.97776736,3.212208,3.481524,3.0089247,4.902525,4.109039,4.1206827,3.879197,4.0114627,4.682637,4.9523964,4.338911,4.0787096,3.9440484,5.0544486,4.2961535,4.09474,3.5167992,4.648045,4.3929925,3.8660133
6.61443902,3.060109,3.1882594,2.94583,4.542064,4.040813,3.886656,3.6964073,3.8362575,4.5609107,4.895895,4.2695956,3.9500709,3.8203843,4.6388354,3.953597,3.993051,3.4868877,4.5802546,4.2593055,3.7771063
6.241794568,2.9397094,2.9485633,2.8844182,4.2039356,3.975542,3.6872036,3.5268764,3.6744936,4.4230833,4.8380175,4.197137,3.8428874,3.701398,4.2680845,3.6524448,3.8979676,3.4523253,4.512394,4.1345086,3.698758
5.878466227,2.8423958,2.7509139,2.8246398,3.899911,3.9129553,3.5163581,3.3730955,3.527607,4.2778935,4.780217,4.1240983,3.749482,3.5886817,3.9402397,3.3941715,3.8107593,3.4148471,4.4456577,4.017735,3.628739
5.487189553,2.7619436,2.5865588,2.7664473,3.6341197,3.8528137,3.3686779,3.2350013,3.3950765,4.1313453,4.7230134,4.0517883,3.6651056,3.4826133,3.6509633,3.1754012,3.7313094,3.3756943,4.380461,3.908149,3.565323
5.198390103,2.6938546,2.448799,2.7097948,3.4062433,3.7949052,3.239734,3.1114395,3.2755604,3.9874587,4.6665854,3.9808333,3.5868187,3.383045,3.3953557,2.9910214,3.658864,3.335746,4.316897,3.805016,3.5071723
5.067964545,2.634876,2.3324654,2.6546373,3.2135584,3.7390418,3.1260452,3.0008812,3.1674688,3.84882,4.610989,3.911492,3.5127978,3.2896175,3.1687322,2.8356717,3.592446,3.2956169,4.254929,3.7076964,3.45325
4.723268427,2.5826554,2.2335348,2.6009316,3.0522115,3.6850572,3.0249002,2.9017599,3.0692363,3.7169907,4.556234,3.8438354,3.4419081,3.2019007,2.9669154,2.7043986,3.531071,3.2557292,4.194477,3.6156359,3.4027507
4.453101199,2.53549,2.1488497,2.5486357,2.9179924,3.6328025,2.934182,2.8126183,2.9794421,3.592806,4.502314,3.7778385,3.3734398,3.1194575,2.7863033,2.5928931,3.4738479,3.2163646,4.135448,3.5283515,3.35505
4.294727307,2.4921465,2.0759087,2.4977088,2.806779,3.5821464,2.852226,2.7321599,2.896848,3.4765968,4.4492183,3.7134354,3.3069456,3.041869,2.6238444,2.4975286,3.4200175,3.177705,4.077751,3.4454215,3.3096611
4.108405081,2.4517307,2.0127144,2.448111,2.714775,3.5329714,2.777712,2.6592574,2.8204007,3.368348,4.396932,3.6505446,3.24214,2.9687455,2.4769752,2.4153094,3.3689568,3.1398604,4.021303,3.366477,3.2662058
3.950031189,2.4135933,1.9576572,2.399804,2.638619,3.485173,2.709581,2.5929425,2.749216,3.267817,4.345441,3.589083,3.1788383,2.8997285,2.3435512,2.3437889,3.3201673,3.10289,3.9660277,3.2911935,3.2243876
3.782341186,2.3772619,1.9094301,2.3527508,2.5754108,3.4386578,2.6469736,2.532387,2.682558,3.1746182,4.2947316,3.5289721,3.116917,2.8344903,2.221779,2.2809823,3.273257,3.0668175,3.9118576,3.2192852,3.1839757
3.614651183,2.342392,1.8669635,2.3069148,2.5226998,3.3933423,2.5891857,2.476883,2.6198158,3.0882819,4.2447886,3.470141,3.0562913,2.7727323,2.1101592,2.225284,3.2279215,3.0316424,3.8587322,3.1504986,3.144788
3.456277291,2.308731,1.8293759,2.2622612,2.4784443,3.3491516,2.5356326,2.4258256,2.5604837,3.0082972,4.1955996,3.4125264,2.9969003,2.7141829,2.0074341,2.1753988,3.183927,2.9973483,3.8065982,3.0846088,3.1066813
3.335167844,2.2760942,1.7959359,2.2187557,2.440964,3.306019,2.4858236,2.3786955,2.5041428,2.9341416,4.14715,3.356073,2.9386983,2.6585944,1.9125464,2.1302807,3.1410942,2.9639082,3.7554073,3.0214155,3.0695422
3.251322842,2.2751763,1.7817141,2.2217002,2.4114163,3.276917,2.4453037,2.3372583,2.4569464,2.8661585,4.1015906,3.3037362,2.8993704,2.6089566,1.8254496,2.0919971,3.1020918,2.9330277,3.7069418,2.9759812,3.0457551
3.344483955,2.2925313,1.7937237,2.194002,2.3981373,3.2694378,2.4266613,2.3085756,2.437707,2.808211,4.06305,3.265355,2.8939817,2.574193,1.7478741,2.0693114,3.0753725,2.911233,3.6669786,2.977688,3.042834
3.055684505,2.2644846,1.7801278,2.13398,2.391839,3.2480333,2.4041822,2.284321,2.4254646,2.758935,4.02565,3.233489,2.8605428,2.5428848,1.6761947,2.0503688,3.0522256,2.8956275,3.6302493,2.973297,3.0234265
2.915942835,2.2233741,1.7494273,2.0889466,2.3804615,3.2079256,2.3685975,2.2556427,2.3988824,2.7115483,3.983951,3.195028,2.8126678,2.5054228,1.6071368,2.0244324,3.0242481,2.87808,3.5886233,2.9289618,2.9874604
2.87867839,2.5117412,1.8844335,2.5998185,2.3935826,3.1979048,2.392447,2.246726,2.3982546,2.6691232,3.9552119,3.155882,2.9599605,2.4879026,1.548547,2.0271966,3.0111983,2.8615525,3.549488,2.9063392,3.0176117
5.980943452,3.1246037,2.3565063,2.8900435,2.5758429,3.254139,2.674078,2.3598948,2.5423968,2.6705303,3.9693556,3.1414902,3.5088546,2.5747988,1.6171526,2.2177143,3.078576,2.862423,3.542214,2.9992185,3.1796389
3.968663412,3.7839406,3.267845,9.320633,2.951222,3.3455946,3.1169252,2.5883365,2.7784736,2.7432282,4.0173626,3.1587536,4.033008,2.742565,2.2505596,2.6053672,3.2054002,2.8805847,3.575198,3.1583033,3.38308
12.76307247,5.020752,6.2461333,13.566505,3.5617905,3.499896,3.8073728,3.0303497,3.1492252,2.8880665,4.126506,3.2218187,4.8610353,3.0807505,3.6276937,3.246182,3.4273381,2.9197373,3.6576838,3.4238443,3.720093
8.906202398,5.6254077,7.7497144,7.4517303,4.278795,3.62849,4.4386024,3.834644,3.5279386,3.0976138,4.315175,3.3203604,5.187442,3.559984,5.022322,3.9645193,3.6702948,2.9714448,3.7707324,3.6890814,3.9195535
4.956171209,4.9092402,6.923132,2.9385593,4.805315,3.6772552,4.595095,4.3070183,3.7016885,3.312347,4.3370914,3.405313,4.644731,3.8327596,5.5991464,4.357159,3.792549,3.0153394,3.8666425,3.822911,3.828127
4.751216761,4.2490835,6.0072374,2.6224067,5.0508595,3.6667554,4.437466,4.409642,3.6691742,3.440635,4.3460536,3.4285316,4.056222,3.9154599,5.5580325,4.3233366,3.799535,3.037226,3.920049,3.8448498,3.64574
4.033876191,3.7333562,5.1847486,2.5599349,5.016975,3.5997536,4.1268573,4.2876678,3.5307765,3.4899,4.3238606,3.4079938,3.6415343,3.8785613,5.239512,4.070989,3.7316992,3.0401437,3.9125125,3.7486353,3.4903164
3.996611746,3.3513002,4.530994,2.5075722,4.8125763,3.5344355,3.8079724,4.068856,3.3541813,3.4852788,4.284052,3.3650706,3.3607364,3.7857518,4.8293815,3.7500002,3.6286778,3.0297415,3.8721073,3.6270165,3.3625057
3.745076741,3.066381,4.0130424,2.4567802,4.5289626,3.4726586,3.5316968,3.8255887,3.1726117,3.4447575,4.238341,3.3114536,3.1656814,3.6727483,4.412441,3.4301343,3.5156646,3.0101435,3.819172,3.5104141,3.2562149
3.633283405,2.8839977,3.641385,2.4417045,4.2341285,3.4393911,3.3206282,3.595973,3.0110276,3.390627,4.1975355,3.262233,3.0394797,3.5615718,4.0253663,3.1630578,3.4096713,2.9867873,3.7693775,3.4288504,3.193906
3.698496184,2.762859,3.3867855,2.4076078,3.9887304,3.4267263,3.19358,3.4044147,2.897833,3.3549037,4.1726804,3.240746,2.9785993,3.4715903,3.6837614,2.9997327,3.3272028,2.9688625,3.740101,3.4094071,3.17042
3.605335071,2.796928,3.2078924,2.6065633,3.7741318,3.4056416,3.106633,3.244002,2.8133307,3.3130436,4.1485877,3.218818,3.0160148,3.3920043,3.385428,2.8724546,3.264498,2.9512217,3.7084286,3.371815,3.1610587
6.819393468,3.0614102,3.290017,2.7960503,3.6907778,3.4449234,3.1940496,3.1722052,2.8321228,3.300215,4.1546783,3.2242646,3.2987494,3.3724046,3.2283573,2.9042323,3.2610383,2.9459128,3.7032723,3.425733,3.2639744
4.60215898,3.1374547,3.3369873,2.5811362,3.7319252,3.4802876,3.344369,3.180742,2.907667,3.3341625,4.1742387,3.252522,3.4534566,3.3914833,3.2987614,3.0516024,3.2926729,2.9526496,3.7209651,3.5040026,3.3308022
4.229514528,2.9707072,3.185951,2.350853,3.774341,3.470244,3.373717,3.1845436,2.9419005,3.3841157,4.1816516,3.277997,3.3282201,3.3880315,3.2599442,3.143505,3.303979,2.9612641,3.7336457,3.524692,3.2987716
3.931398967,2.785606,2.9294317,2.2705407,3.7158837,3.4164639,3.2641122,3.1255324,2.9045308,3.393986,4.1579146,3.271609,3.1573727,3.3369973,3.112914,3.0858448,3.279754,2.959721,3.712802,3.4551332,3.218741
3.679863962,2.6425107,2.7112741,2.2258723,3.5863452,3.3633852,3.115644,3.030964,2.826889,3.3658218,4.1192036,3.2416966,3.0206583,3.2606745,2.9267793,2.9466822,3.2340436,2.9483483,3.6722069,3.3639486,3.1461034
3.493541736,2.53072,2.5326238,2.183309,3.4260566,3.3125334,2.9739363,2.9262729,2.734611,3.3126938,4.07564,3.1995506,2.9147518,3.1761894,2.7358897,2.783481,3.1791255,2.930116,3.6241226,3.274654,3.082543
3.400380623,2.4416833,2.385062,2.1418474,3.2590623,3.2637055,2.8491073,2.8233016,2.6403587,3.2439592,4.0307403,3.151415,2.8289661,3.0911295,2.5547342,2.6230898,3.1217098,2.9071932,3.5737228,3.190433,3.0261464
